SMILES
CC1=CC=C(C=C1)N(C1=CC=C(C)C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)N(C1=CC=C(C)C=C1)C1=CC=C(C)C=C1
COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(OC2=CC=C(C=C2)N(C2=CC=C(OC)C=C2)C2=CC=C(OC)C=C2)C=C1
CC1=CC=C(C=C1)N(C1=CC=C(C)C=C1)C1=CC=C(OC2=CC=C(C=C2)N(C2=CC=C(C)C=C2)C2=CC=C(C)C=C2)C=C1
COC1=CC(OC)=C(C=C1)C1=CC=C2N(C3=C(C=C(C=C3)C3=C(OC)C=C(OC)C=C3)C2=C1)C1=CC=C(C=C1)C(O)=O
COC1=CC(OC)=C(C=C1)C1=CC=C2N(C3=C(C=C(C=C3)C3=C(OC)C=C(OC)C=C3)C2=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C(O)=O
COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC2=C(C=C1)N(CCP(O)(O)=O)C1=C2C=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1
COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C1=CC=C(\C=C(/C#N)C(O)=O)C2=NSN=C12
COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C1=CC=CC2=NSN=C12
COC1=CC2=C(C=C1)N(C1=C2C=C(OC)C=C1)C1=CC=C(\C=C(/C#N)C(O)=O)C=C1
OC(=O)C(=C\C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)\C#N
COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(\C=C(/C#N)C(O)=O)C=C1
COC1=CC2=C(C=C1)N(C1=C2C=C(OC)C=C1)C1=CC=C(C=C1)C1=CC=C(\C=C(/C#N)C(O)=O)C=C1
OC(=O)C(=C\C1=CC=C(C=C1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)\C#N
COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C1=CC=C(\C=C(/C#N)C(O)=O)C=C1
OC(=O)C1=CC=C(Br)C=C1
NC1=CC=C(C=C1)C(O)=O
COC1=CC=C(C=C1)C(O)=O
OC(=O)C1=CC=CC=C1
OC(=O)C1=CC=C(Cl)C=C1
OCCNCCO
OP(O)(=O)CCN1C2=C(C=CC=C2)C2=C1C=CC=C2
COC1=CC2=C(C=C1)N(CCP(O)(O)=O)C1=C2C=C(OC)C=C1
OS(=O)(=O)C1=CC=C(Cl)C=C1
CO[Si](CCC(F)(F)F)(OC)OC
CCO[Si](CCCN)(OCC)OCC
OC(=O)CCN1C(=O)C2=CC=CC3=C2C(=CC=C3C2CCCCC2)C1=O
OC(=O)CCN1C(=O)C2=CC=CC3=C2C(=CC=C3C2=CC=C(C=C2)C(F)(F)F)C1=O
OC(=O)CCN1C(=O)C2=CC=C3C(=O)N(CCC(O)=O)C(=O)C4=CC=C(C1=O)C2=C34
CC(N1C(=O)C2=CC=C3C4=CC=C5C(=O)N(C(C)C(O)=O)C(=O)C6=C5C4=C(C=C6)C4=CC=C(C1=O)C2=C34)C(O)=O
OC(=O)CC(N1C(=O)C2=CC=C3C4=CC=C5C(=O)N(C(CC(O)=O)C(O)=O)C(=O)C6=C5C4=C(C=C6)C4=CC=C(C1=O)C2=C34)C(O)=O
OC(=O)C1=CC=C2C(=O)N(CC3=CC=NC=C3)C(=O)C3=CC=C(C(O)=O)C1=C23
OC(=O)C1=CC=C2C(=O)N(CCC3=CC=NC=C3)C(=O)C3=CC=C(C(O)=O)C1=C23
CN(C)CCN1C(=O)C2=CC=C(C(O)=O)C3=C2C(=CC=C3C(O)=O)C1=O
CN(C)CCCN1C(=O)C2=CC=C(C(O)=O)C3=C2C(=CC=C3C(O)=O)C1=O
OC(=O)C1=CC=C(C=C1)N1C(=O)C2=CC=C3C(=O)N(CC4=CC=NC=C4)C(=O)C4=CC=C(C1=O)C2=C34
OC(=O)C1=CC=C(C=C1)N1C(=O)C2=CC=C3C(=O)N(CCC4=CC=NC=C4)C(=O)C4=CC=C(C1=O)C2=C34
CN(C)CCN1C(=O)C2=CC=C3C(=O)N(C4=CC=C(C=C4)C(O)=O)C(=O)C4=CC=C(C1=O)C2=C34
OC(=O)C1=CC=C(Cl)C=C1
COC1=CC=C(C=C1)C(O)=O
OC(=O)C1=CC=C(C=C1)N(=O)=O
OC(=O)C1=CC=NC=C1
OC(=O)C1=CC=C(S)C=C1
OC(=O)CCS
OC(=O)CCCCCCS
OC(=O)CCCCCCCCCCCS
OP(O)(=O)CI
OP(O)(=O)CCCCI
OP(O)(=O)CCCCCCI
CCCCP(O)(O)=O
NCCCP(O)(O)=O
OP(O)(=O)CCCC(F)(F)F
CO[Si](OC)(OC)OCCCI
OC(=O)C1=CC=CC=C1
OC(=O)C1=CC=NC=C1
OC(=O)C1=CC=C(C=C1)C#N
NC1=CC=C(C=C1)C(O)=O
NCCC(O)=O
C[S+](C)CCC(=O)O.[Cl-]
CN(C)CCC(=O)O.Cl
NCC(O)=O
NC(CC1=CNC=N1)C(O)=O
NCCC1=CC=C(O)C(O)=C1
CO[Si](CCCS)(OC)OC
NCCC(O)=O
COC1=CC(=CC(OC)=C1OC)C(O)=O
COC1=CC=C(C=C1)C(O)=O
COC1=C(OC)C=C(C=C1)C(O)=O
OC(=O)C(=C\C1=CC=C(S1)C1=CC=CS1)\C#N
CC1(C)CCN2CCC(C)(C)C3=C2C1=CC(=C3)C1=CC=C(S1)\C=C(/C#N)C(O)=O
COC1=CC=C2C(SC3=C2SC2=C3C=CC(CCCCP(O)(O)=O)=C2)=C1
OP(O)(=O)CCCCN1C2=CC=C(C=C2C2=C1C=CC(=C2)C1=CC=CC=C1)C1=CC=CC=C1
OP(O)(=O)CCCOC1=CC2=C(C=C1)C(=O)C1=C(C=CC=C1)C2=O
CC(C)(C)C1=CC=C(C(=C1)N1C(=O)C2=CC=C3C(=O)N(CP(O)(O)=O)C(=O)C4=C3C2=C(C=C4)C1=O)C(C)(C)C
CC(O)(P(O)(O)=O)P(O)(O)=O
COC1=CC2=C(C=C1)N(C1=C2C=C(OC)C=C1)C1=CC=C(C=C1)[Si](OC)(OC)OC
OC(=O)C1=CC(=CC(=C1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1
COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC(F)=C(C=C1F)C1=CC=C(C2=NSN=C12)C1=CC=C(C=C1)C(O)=O
COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC(F)=C(C=C1F)C1=CC=C(C2=NSN=C12)C1=CC=C(C=C1)C(O)=O
COC1=CC2=C(C=C1)C1=C(C=C2)N(CCCCP(O)(O)=O)C2=C1C1=C(C=C2)C=C(OC)C=C1
COC1=CC2=C(C=C1)C1=C(C=C2)N(CCCCP(O)(O)=O)C2=C1C1=C(C=C2)C=C(OC)C=C1
COC1=CC2=C(C=C1)C1=C(C=C2)N(CCCCP(O)(O)=O)C2=C1C1=C(C=C2)C=C(OC)C=C1
OP(O)(=O)CCN1C2=C(C=CC=C2)C2=C1C=CC=C2
COC1=CC2=C(C=C1)N(CCP(O)(O)=O)C1=C2C=C(OC)C=C1
OP(O)(=O)CCCCN1C2=C(C3=C1C=CC1=C3C=CC=C1)C1=C(C=CC=C1)C=C2
COC1=CC(OC)=C(C=C1)C1=CC=C(C=C1)N(C1=CC=C(C=C1)C1=CC=C(C=C1)C(O)=O)C1=CC=C(C=C1)C1=CC=C(OC)C=C1OC
OP(O)(=O)C(=C\C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)\C#N
OP(O)(=O)CCN1C2=C(C=CC=C2)C2=C1C=CC=C2
OP(O)(=O)C(=C\C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)\C#N
OP(O)(=O)CCN1C2=C(C=CC=C2)C2=C1C=CC=C2
OC(=O)C1=CC=C(I)C=C1
OC(=O)C1=C(F)C(F)=C(I)C(F)=C1F
CCO[Si](CCCN)(OCC)OCC
CC1(C)C2=C(C=CC(Br)=C2)N(CCCCP(O)(O)=O)C2=C1C=C(Br)C=C2
O=P(O)(O)CCCCn1c2ccccc2c2c3ccccc3ccc21
OP(O)(=O)CCCCN1C2=C(C=CC=C2)C2=C1C=CC1=C2OC2=C1C=CC=C2
OP(O)(=O)CCCCN1C2=C(C=CC=C2)C2=C1C=CC1=C2SC2=C1C=CC=C2
OP(O)(=O)CCCN1C2=C(C=CC=C2)C2=C1C1=C(N(CCCP(O)(O)=O)C3=C1C=CC=C3)C1=C2N(CCCP(O)(O)=O)C2=C1C=CC=C2
OP(O)(=O)CCCN1C2=C(C=CC=C2)C2=C1C1=C(NC3=C1C=CC=C3)C1=C2N(CCCP(O)(O)=O)C2=C1C=CC=C2
OP(O)(=O)CCCN1C2=C(C=CC=C2)C2=C1C1=C(NC3=C1C=CC=C3)C1=C2NC2=C1C=CC=C2
OP(O)(=O)CCCCN1C2=C(C=CC=C2)C2=C1C1=C(N(CCCCP(O)(O)=O)C3=C1C=CC=C3)C1=C2N(CCCCP(O)(O)=O)C2=C1C=CC=C2
COC1=CC2=C(C=C1)N(CCP(O)(O)=O)C1=C2C=C(OC)C=C1
COC(=O)C1=CC=C(C=C1)C1=C2C=CC3=C(C4=CC=C(C=C4)C(=O)OC)C4=C(C=C(C=C4)C(C)(C)C)C4=CC=C(C5=C1C=CC(=C5)C(C)(C)C)C2=C34
CC(C)(C)C1=CC2=C(C=C1)C=C1C=CC3=CC4=C(C=C(C=C4)C(C)(C)C)C4=CC=C2C1=C34
COC1=CC2=C(C=C1)N(CCP(O)(O)=O)C1=C2C=C(OC)C=C1
COCCOC1=CC2=C(C=C1)N(CCCCP(O)(O)=O)C1=CC=C(OCCOC)C=C21
COC1=CC2=C(C=C1)N(CCCCP(O)(O)=O)C1=C2C=C(OC)C=C1
CC1=CC2=C(C=C1)N(CCCCP(O)(O)=O)C1=C2C=C(C)C=C1
COC1=CC=C2N(C3=C(C=C(OC)C=C3)C2=C1)C1=CC=C(C=C1)P(O)(O)=O
COC1=CC2=C(C=C1)N(CCP(O)(O)=O)C1=CC=C(OC)C=C21
CC1=CC2=C(C=C1)N(C1=C2C=C(C)C=C1)C1=CC(=CC=C1)P(O)(O)=O
CC1=CC2=C(C=C1)N(CCCCP(O)(O)=O)C1=C2C=C(C)C=C1
CC1=CC2=C(C=C1)N(C1=C2C=C(C)C=C1)C1=CC(=CC=C1)P(O)(O)=O
OP(O)(=O)C1=CC=C(C=C1)N1C2=C(C=CC=C2)C2=C1C=CC=C2
COC1=CC2=C(C=C1)N(C1=C2C=C(OC)C=C1)C1=CC=C(C=C1)P(O)(O)=O
COC1=CC2=C(C=C1)N(CCCCP(O)(O)=O)C1=C2C=C(OC)C=C1
COC1=CC2=C(C=C1)N(C1=C2C=C(OC)C=C1)C1=CC=C(C=C1)P(O)(O)=O
CC1=CC2=C(C=C1)N(CCCCP(O)(O)=O)C1=C2C=C(C)C=C1
CC1=CC2=C(C=C1)N(C1=C2C=C(C)C=C1)C1=CC(=CC=C1)P(O)(O)=O
OP(O)(=O)CCCCN1C2=C(SC3=C1C=CC(Cl)=C3)C=C(Cl)C=C2
OP(O)(=O)CCN1C2=C(C=CC=C2)C2=C1C=CC=C2
CCCCC(CC)COC1=CC=C(C=C1)C1=CC2=C(C=C1)N(C1=C2C=C(C=C1)C1=CC=C(OCC(CC)CCCC)C=C1)C1=CC=C(C=C1)C(O)=O
CC1(C)C2=CC(=CC=C2C2=C1C=CC=C2)N(C1=CC=C2C3=C(C=CC=C3)C(C)(C)C2=C1)C1=CC=C(C(O)=O)C2=C1C=CC=C2
OP(O)(=O)CCN1C2=C(C=CC=C2)C2=C1C=CC=C2
CC1=CC2=C(C=C1)N(CCCCP(O)(O)=O)C1=C2C=C(C)C=C1
OP(O)(=O)CCN1C2=C(C=C(Br)C=C2)C2=C1C=CC(Br)=C2
O=P(O)(O)CCN1c2ccc(Br)cc2Sc2cc(Br)ccc21
COC1=CC2=C(C=C1)N(CCP(O)(O)=O)C1=C2C=C(OC)C=C1
CCP(O)(O)=O
OC(=O)C1=CC=C(Br)C=C1
CCP(O)(O)=O
OC(=O)C1=CC=C(Br)C=C1
OC(=O)CC1=CC=CS1
OC(=O)CC1=CSC=C1
COC1=CC=C(C=C1)B(O)O
COC1=CC(=CC(OC)=C1)B(O)O
COC1=CC(=CC(OC)=C1OC)B(O)O
NC1=CC=C(C=C1)C1=CC=C(C=C1)C(O)=O
Cl.NCC1=CC=C(C=C1)C1=CC=C(C=C1)C(O)=O
Cl.NCC1=CC=C(C=C1)C1=CC=C(CC(O)=O)C=C1
NCCC(O)=O
NC1=CC=C(C=C1)C(O)=O
NC1=CC=C(C=C1)C(O)=O
COC1=CC2=C(C=C1)N(CCP(O)(O)=O)C1=C2C=C(OC)C=C1
OS(=O)(=O)C1=NC=CC=C1
OS(=O)(=O)C1=CN=CC=C1
OP(O)(=O)CCCN1C2=CC3=C(C=C2C2=C1C=CC=C2)N(CCCP(O)(O)=O)C1=C3C=CC=C1
OP(O)(=O)CCCN1C2=C(C=CC=C2)C2=C1C1=C(C=C2)C2=C(C=CC=C2)N1CCCP(O)(O)=O
OP(O)(=O)CCCN1C2=CC3=C(C=C2C2=C1C=CC=C2)C1=C(C=CC=C1)N3CCCP(O)(O)=O
OP(O)(=O)CCN1C2=C(C=C(I)C=C2)C2=C1C=CC(I)=C2
OP(O)(=O)CCN1C2=C(C=CC=C2)C2=C1C=CC=C2
O=P(O)(O)CCCCn1c2ccccc2c2ccccc21
OP(O)(=O)CCCCN1C2=C(C3=C1C=CC1=C3C=CC=C1)C1=C(C=CC=C1)C=C2
OP(O)(=O)CCCCN1C2=C(C=C(Br)C=C2)C2=C1C=CC1=C2C=CC=C1
OP(O)(=O)CCN1C2=C(C=C(C=C2)C2=CC=CC=C2)C2=C1C=CC(=C2)C1=CC=CC=C1
OP(O)(=O)CCN1C2=C(C=CC=C2)C2=C1C=CC=C2
OP(O)(=O)CCCN1C2=CC=C(C=C2C2=C1C=CC=C2)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1
COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C(O)=O
CC1=CC(=CC=C1)N(C1=CC=C(C=C1)C1=CC=C(C=C1)N(C1=CC=C(C=C1)C1=CC=C(C=C1)C(O)=O)C1=CC(C)=CC=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C(O)=O
OC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)N(C1=CC=C(C=C1)C1=CC=C(C=C1)N(C1=CC=C(C=C1)C1=CC=C(C=C1)C(O)=O)C1=C2C=CC=CC2=CC=C1)C1=C2C=CC=CC2=CC=C1
CCCCCCN1N=C2C(=N1)C1=C(N(CCCCCC)C3=C1SC(=C3)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)C1=C2C2=C(C=C(S2)\C=C(/C#N)C(O)=O)N1CCCCCC
CCCCCCC1=C(SC(=C1)C1=C(CCCCCC)C=C(S1)C1=C(CCCCCC)C=C(S1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)\C=C(\C#N)C(O)=O
OP(O)(=O)C(=C\C1=CC=C(C=C1)N1C2=C(SC3=C1C=CC=C3)C=CC=C2)\C#N
OP(O)(=O)C(=C\C1=CC=C(C=C1)N1C2=C(SC3=C1C=CC=C3)C=CC=C2)\C#N
OP(O)(=O)C(=C\C1=CC=C(C=C1)N1C2=C(SC3=C1C=CC=C3)C=CC=C2)\C#N
CC1=CC=C(C=C1)N(C1=CC=C(C)C=C1)C1=CC=C(\C=C(/C#N)P(O)(O)=O)C=C1
COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(\C=C(/C#N)P(O)(O)=O)C=C1
OP(O)(=O)C(=C\C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1)\C#N
